caec47a2-fa1d-4669-b124-54f1f3f1c744,35.0
2f7a0fa9-62dc-41ea-a81e-445be720df61,16.0
48ddbdd8-0aaf-4651-92a3-0c68e9287ce7,16.0
1db68103-b94e-41e7-8c13-3cd0fd74737a,38.53333333333333
f02b2e2d-27c4-495d-ac66-a9c9e573d994,17.0
4c70bc98-77fa-4664-a75e-332fe44ac499,9.916666666666666
ed06c97c-9ff1-4b42-bba6-fc9c82727d37,9.15
0eade1e0-1062-4173-8b1e-3ebefce70bbf,12.0
cfa19d83-5ef0-442a-a407-82333b734548,8.6
8adcd3bc-ca41-40d5-8e12-44128c155d98,18.0
64fa4719-8b30-4af1-9394-d6804ed9b75a,23.033333333333335
9b3df9a1-47c7-458b-b974-4d4465f8067b,58.0
29a62c8f-aab1-491a-8170-3c27bd59e1f8,7.583333333333333
11375017-f2eb-4063-aa88-68738744070f,17.233333333333334
912c2203-67d2-4d9d-b3a7-3768c28a0531,3.8333333333333335
50b91b49-ea21-4f13-aa40-e9d669634b13,18.4
97feaf13-1a09-45a5-b9e7-26d50a8cb9d7,4.133333333333334
4f136f4d-4ed7-49c2-a9a7-b75d766c48c7,11.183333333333334
73624362-e9b9-40aa-926e-854c70ca6a1d,27.0
f1a21b77-8c1b-415c-8fe5-3fa61546ff1f,23.05
1b0eb255-8719-4fd4-9f74-d6764cf89260,28.55
a18a0b6c-fcad-4f8c-9bec-f296389f163d,16.0
a5e66a46-51cb-48bb-89ab-c42bddf617ea,13.533333333333333
5c5041c0-ea45-44b3-b8cf-05cc8b15e1b0,14.183333333333334
715e726b-ac0c-46b7-968b-445245d2ae64,57.03333333333333
6703963a-842f-48c9-814a-56bae2c43963,12.816666666666666
3506356b-47b4-4ffc-b853-168db377a76d,3.033333333333333
b13739f8-b649-4333-960a-a1df15993086,22.0
cecc6aab-7dde-432f-afe1-c748e3533d71,36.0
6bebb801-16ea-4d2d-9885-91edf40ec7b8,9.116666666666667
cbd3a85d-6665-42ab-ba99-b4b06961f046,33.46666666666667
ac05896e-d658-417e-9487-891bea1e1b92,4.166666666666667
c147258d-1e28-4c5d-a89c-81b5589f2522,47.0
4c830961-81a6-4273-a83d-a24adf7a688e,23.0
1f9b769c-c06c-40bb-89e3-5f31f0c9e066,21.8
48b2d52b-554d-421b-a211-be6fa8e8ed0b,11.0
f2cc8a5f-3d78-4352-891a-574fb72972a5,14.0
58493d43-ea3e-40e9-a098-1eabbbe79708,10.266666666666667
b9aabbd5-6fae-4b64-97b7-e558e0fd09ac,21.116666666666667
706df6ca-ba25-4585-935a-7126d66fe298,7.916666666666667
af60e733-3fc5-4fd9-b8c2-8cb3db82017d,16.3
4649df4a-1abe-4020-87d8-e6186f7b7d05,13.85
14d6de64-b442-4b61-a5ac-a0f2df148838,8.0
07601af0-0863-4089-8fc7-a17373a1a176,10.533333333333333
c3ecee04-a656-4e81-8b5d-48e599c0d9c4,30.0
2ff9d30e-f3b9-49b6-bd13-2d1d41067bc7,20.0
80f2f0bf-ead2-4d3a-b481-3e86eda340c4,14.25
ec0df9a6-db06-4048-88be-a3833e4e4ae7,12.0
5fbe0260-a177-4e24-af5a-38c5aecfd7f9,10.083333333333334
d19f17b6-ba47-40d5-a2bb-512b032348f1,6.333333333333333
e0455722-0a57-4b5d-b586-946c05471635,38.1
49d4f805-689a-4d4d-99cf-4863bda5c898,6.0
3af8426a-10a0-409c-b546-a7f30c6ececa,9.783333333333333
0f746539-c8e7-49c7-b6ba-c0aa60634c8c,7.483333333333333
1ea5eff6-d471-4c28-8c25-cb1e41a7f376,19.0
76ef2b1e-f17c-4e94-a3bb-1a9855797695,20.0
884bd220-46ff-44fd-a1c5-9758cdf6836a,22.833333333333332
